England,South Africa,2016-02-19,T20I,Cape Town,lost,3 wickets,lost,1st,134,8,20,6.7
South Africa,England,2016-02-19,T20I,Cape Town,won,3 wickets,won,2nd,135,7,20,6.75
Oman,Afghanistan,2016-02-20,T20I,Fatullah,lost,3 wickets,won,1st,165,4,20,8.25
Afghanistan,Oman,2016-02-20,T20I,Fatullah,won,3 wickets,lost,2nd,168,7,19.3,8.61
Hong Kong,U.A.E.,2016-02-21,T20I,Fatullah,lost,6 wickets,won,1st,146,7,20,7.3
U.A.E.,Hong Kong,2016-02-21,T20I,Fatullah,won,6 wickets,lost,2nd,147,4,18.3,7.94
England,South Africa,2016-02-21,T20I,Johannesburg,lost,9 wickets,lost,1st,171,10,19.4,8.69
South Africa,England,2016-02-21,T20I,Johannesburg,won,9 wickets,won,2nd,172,1,14.4,11.72
Afghanistan,Hong Kong,2016-02-22,T20I,Mirpur,won,66 runs,lost,1st,178,7,20,8.9
Hong Kong,Afghanistan,2016-02-22,T20I,Mirpur,lost,66 runs,won,2nd,112,10,17.1,6.52
U.A.E.,Oman,2016-02-22,T20I,Mirpur,won,71 runs,lost,1st,172,6,20,8.6
Oman,U.A.E.,2016-02-22,T20I,Mirpur,lost,71 runs,won,2nd,101,8,20,5.05
India,Bangladesh,2016-02-24,T20I,Mirpur,won,45 runs,lost,1st,166,6,20,8.3
Bangladesh,India,2016-02-24,T20I,Mirpur,lost,45 runs,won,2nd,121,7,20,6.05
Sri Lanka,U.A.E.,2016-02-25,T20I,Mirpur,won,14 runs,lost,1st,129,8,20,6.45
U.A.E.,Sri Lanka,2016-02-25,T20I,Mirpur,lost,14 runs,won,2nd,115,9,20,5.75
Bangladesh,U.A.E.,2016-02-26,T20I,Mirpur,won,51 runs,lost,1st,133,8,20,6.65
U.A.E.,Bangladesh,2016-02-26,T20I,Mirpur,lost,51 runs,won,2nd,82,10,17.4,4.64
Pakistan,India,2016-02-27,T20I,Mirpur,lost,5 wickets,lost,1st,83,10,17.3,4.74
India,Pakistan,2016-02-27,T20I,Mirpur,won,5 wickets,won,2nd,85,5,15.3,5.48
Bangladesh,Sri Lanka,2016-02-28,T20I,Mirpur,won,23 runs,won,1st,147,7,20,7.35
Sri Lanka,Bangladesh,2016-02-28,T20I,Mirpur,lost,23 runs,lost,2nd,124,8,20,6.2
U.A.E.,Pakistan,2016-02-29,T20I,Mirpur,lost,7 wickets,won,1st,129,6,20,6.45
Pakistan,U.A.E.,2016-02-29,T20I,Mirpur,won,7 wickets,lost,2nd,131,3,18.4,7.01
Sri Lanka,India,2016-03-01,T20I,Mirpur,lost,5 wickets,lost,1st,138,9,20,6.9
India,Sri Lanka,2016-03-01,T20I,Mirpur,won,5 wickets,won,2nd,142,5,19.2,7.34
Pakistan,Bangladesh,2016-03-02,T20I,Mirpur,lost,5 wickets,won,1st,129,7,20,6.45
Bangladesh,Pakistan,2016-03-02,T20I,Mirpur,won,5 wickets,lost,2nd,131,5,19.1,6.83
U.A.E.,India,2016-03-03,T20I,Mirpur,lost,9 wickets,won,1st,81,9,20,4.05
India,U.A.E.,2016-03-03,T20I,Mirpur,won,9 wickets,lost,2nd,82,1,10.1,8.06
Sri Lanka,Pakistan,2016-03-04,T20I,Mirpur,lost,6 wickets,lost,1st,150,4,20,7.5
Pakistan,Sri Lanka,2016-03-04,T20I,Mirpur,won,6 wickets,won,2nd,151,4,19.2,7.81
Australia,South Africa,2016-03-04,T20I,Durban,lost,3 wickets,won,1st,157,9,20,7.85
South Africa,Australia,2016-03-04,T20I,Durban,won,3 wickets,lost,2nd,158,7,19.2,8.17
South Africa,Australia,2016-03-06,T20I,Johannesburg,lost,5 wickets,lost,1st,204,7,20,10.2
Australia,South Africa,2016-03-06,T20I,Johannesburg,won,5 wickets,won,2nd,205,5,20,10.25
Bangladesh,India,2016-03-06,T20I,Mirpur,lost,8 wickets,lost,1st,120,5,15,8
India,Bangladesh,2016-03-06,T20I,Mirpur,won,8 wickets,won,2nd,122,2,13.5,8.81
Zimbabwe,Hong Kong,2016-03-08,T20I,Nagpur,won,14 runs,lost,1st,158,8,20,7.9
Hong Kong,Zimbabwe,2016-03-08,T20I,Nagpur,lost,14 runs,won,2nd,144,6,20,7.2
Afghanistan,Scotland,2016-03-08,T20I,Nagpur,won,14 runs,won,1st,170,5,20,8.5
Scotland,Afghanistan,2016-03-08,T20I,Nagpur,lost,14 runs,lost,2nd,156,5,20,7.8
Bangladesh,Netherlands,2016-03-09,T20I,Dharamsala,won,8 runs,lost,1st,153,7,20,7.65
Netherlands,Bangladesh,2016-03-09,T20I,Dharamsala,lost,8 runs,won,2nd,145,7,20,7.25
Ireland,Oman,2016-03-09,T20I,Dharamsala,lost,2 wickets,won,1st,154,5,20,7.7
Oman,Ireland,2016-03-09,T20I,Dharamsala,won,2 wickets,lost,2nd,157,8,19.4,7.98
South Africa,Australia,2016-03-09,T20I,Cape Town,lost,6 wickets,won,1st,178,4,20,8.9
Australia,South Africa,2016-03-09,T20I,Cape Town,won,6 wickets,lost,2nd,181,4,19.2,9.36
Zimbabwe,Scotland,2016-03-10,T20I,Nagpur,won,11 runs,won,1st,147,7,20,7.35
Scotland,Zimbabwe,2016-03-10,T20I,Nagpur,lost,11 runs,lost,2nd,136,10,19.4,6.91
Hong Kong,Afghanistan,2016-03-10,T20I,Nagpur,lost,6 wickets,won,1st,116,6,20,5.8
Afghanistan,Hong Kong,2016-03-10,T20I,Nagpur,won,6 wickets,lost,2nd,119,4,18,6.61
Afghanistan,Zimbabwe,2016-03-12,T20I,Nagpur,won,59 runs,won,1st,186,6,20,9.3
Zimbabwe,Afghanistan,2016-03-12,T20I,Nagpur,lost,59 runs,lost,2nd,127,10,19.4,6.45
Hong Kong,Scotland,2016-03-12,T20I,Nagpur,lost,8 wickets,won,1st,127,7,20,6.35
Scotland,Hong Kong,2016-03-12,T20I,Nagpur,won,8 wickets,lost,2nd,78,2,8,9.75
Netherlands,Ireland,2016-03-13,T20I,Dharamsala,won,12 runs,lost,1st,59,5,6,9.83
Ireland,Netherlands,2016-03-13,T20I,Dharamsala,lost,12 runs,won,2nd,47,7,6,7.83
Bangladesh,Oman,2016-03-13,T20I,Dharamsala,won,54 runs,lost,1st,180,2,20,9
Oman,Bangladesh,2016-03-13,T20I,Dharamsala,lost,54 runs,won,2nd,65,9,12,5.41
New Zealand,India,2016-03-15,T20I,Nagpur,won,47 runs,won,1st,126,7,20,6.3
India,New Zealand,2016-03-15,T20I,Nagpur,lost,47 runs,lost,2nd,79,10,18.1,4.34
Pakistan,Bangladesh,2016-03-16,T20I,Eden Gardens,won,55 runs,won,1st,201,5,20,10.05
Bangladesh,Pakistan,2016-03-16,T20I,Eden Gardens,lost,55 runs,lost,2nd,146,6,20,7.3
England,West Indies,2016-03-16,T20I,Wankhede,lost,6 wickets,lost,1st,182,6,20,9.1
West Indies,England,2016-03-16,T20I,Wankhede,won,6 wickets,won,2nd,183,4,18.1,10.07
Afghanistan,Sri Lanka,2016-03-17,T20I,Eden Gardens,lost,6 wickets,won,1st,153,7,20,7.65
Sri Lanka,Afghanistan,2016-03-17,T20I,Eden Gardens,won,6 wickets,lost,2nd,155,4,18.5,8.23
New Zealand,Australia,2016-03-18,T20I,Dharamsala,won,8 runs,won,1st,142,8,20,7.1
Australia,New Zealand,2016-03-18,T20I,Dharamsala,lost,8 runs,lost,2nd,134,9,20,6.7
South Africa,England,2016-03-18,T20I,Wankhede,lost,2 wickets,lost,1st,229,4,20,11.45
England,South Africa,2016-03-18,T20I,Wankhede,won,2 wickets,won,2nd,230,8,19.4,11.69
Pakistan,India,2016-03-19,T20I,Eden Gardens,lost,6 wickets,lost,1st,118,5,18,6.55
India,Pakistan,2016-03-19,T20I,Eden Gardens,won,6 wickets,won,2nd,119,4,15.5,7.51
South Africa,Afghanistan,2016-03-20,T20I,Wankhede,won,37 runs,won,1st,209,5,20,10.45
Afghanistan,South Africa,2016-03-20,T20I,Wankhede,lost,37 runs,lost,2nd,172,10,20,8.6
Sri Lanka,West Indies,2016-03-20,T20I,Bengaluru,lost,7 wickets,lost,1st,122,9,20,6.1
West Indies,Sri Lanka,2016-03-20,T20I,Bengaluru,won,7 wickets,won,2nd,127,3,18.2,6.92
Bangladesh,Australia,2016-03-21,T20I,Bengaluru,lost,3 wickets,lost,1st,156,5,20,7.8
Australia,Bangladesh,2016-03-21,T20I,Bengaluru,won,3 wickets,won,2nd,157,7,18.3,8.48
New Zealand,Pakistan,2016-03-22,T20I,Mohali,won,22 runs,won,1st,180,5,20,9
Pakistan,New Zealand,2016-03-22,T20I,Mohali,lost,22 runs,lost,2nd,158,5,20,7.9
England,Afghanistan,2016-03-23,T20I,Delhi,won,15 runs,won,1st,142,7,20,7.1
Afghanistan,England,2016-03-23,T20I,Delhi,lost,15 runs,lost,2nd,127,9,20,6.35
India,Bangladesh,2016-03-23,T20I,Bengaluru,won,1 runs,lost,1st,146,7,20,7.3
Bangladesh,India,2016-03-23,T20I,Bengaluru,lost,1 runs,won,2nd,145,9,20,7.25
Australia,Pakistan,2016-03-25,T20I,Mohali,won,21 runs,won,1st,193,4,20,9.65
Pakistan,Australia,2016-03-25,T20I,Mohali,lost,21 runs,lost,2nd,172,8,20,8.6
South Africa,West Indies,2016-03-25,T20I,Nagpur,lost,3 wickets,lost,1st,122,8,20,6.1
West Indies,South Africa,2016-03-25,T20I,Nagpur,won,3 wickets,won,2nd,123,7,19.4,6.25
New Zealand,Bangladesh,2016-03-26,T20I,Eden Gardens,won,75 runs,won,1st,145,8,20,7.25
Bangladesh,New Zealand,2016-03-26,T20I,Eden Gardens,lost,75 runs,lost,2nd,70,10,15.4,4.46
England,Sri Lanka,2016-03-26,T20I,Delhi,won,10 runs,lost,1st,171,4,20,8.55
Sri Lanka,England,2016-03-26,T20I,Delhi,lost,10 runs,won,2nd,161,8,20,8.05
Afghanistan,West Indies,2016-03-27,T20I,Nagpur,won,6 runs,lost,1st,123,7,20,6.15
West Indies,Afghanistan,2016-03-27,T20I,Nagpur,lost,6 runs,won,2nd,117,8,20,5.85
Australia,India,2016-03-27,T20I,Mohali,lost,6 wickets,won,1st,160,6,20,8
India,Australia,2016-03-27,T20I,Mohali,won,6 wickets,lost,2nd,161,4,19.1,8.4
Sri Lanka,South Africa,2016-03-28,T20I,Delhi,lost,8 wickets,lost,1st,120,10,19.3,6.15
South Africa,Sri Lanka,2016-03-28,T20I,Delhi,won,8 wickets,won,2nd,122,2,17.4,6.9
New Zealand,England,2016-03-30,T20I,Delhi,lost,7 wickets,lost,1st,153,8,20,7.65
England,New Zealand,2016-03-30,T20I,Delhi,won,7 wickets,won,2nd,159,3,17.1,9.26
India,West Indies,2016-03-31,T20I,Wankhede,lost,7 wickets,lost,1st,192,2,20,9.6
West Indies,India,2016-03-31,T20I,Wankhede,won,7 wickets,won,2nd,196,3,19.4,9.96
England,West Indies,2016-04-03,T20I,Eden Gardens,lost,4 wickets,lost,1st,155,9,20,7.75
West Indies,England,2016-04-03,T20I,Eden Gardens,won,4 wickets,won,2nd,161,6,19.4,8.18
India,Zimbabwe,2016-06-18,T20I,Harare,lost,2 runs,won,2nd,168,6,20,8.4
Zimbabwe,India,2016-06-20,T20I,Harare,lost,10 wickets,won,1st,99,9,20,4.95
India,Zimbabwe,2016-06-20,T20I,Harare,won,10 wickets,lost,2nd,103,0,13.1,7.82
India,Zimbabwe,2016-06-22,T20I,Harare,won,3 runs,lost,1st,138,6,20,6.9
Zimbabwe,India,2016-06-22,T20I,Harare,lost,3 runs,won,2nd,135,6,20,6.75
Sri Lanka,England,2016-07-05,T20I,Southampton,lost,8 wickets,won,1st,140,10,20,7
England,Sri Lanka,2016-07-05,T20I,Southampton,won,8 wickets,lost,2nd,144,2,17.3,8.22
West Indies,India,2016-08-27,T20I,Lauderhill,won,1 runs,lost,1st,245,6,20,12.25
India,West Indies,2016-08-27,T20I,Lauderhill,lost,1 runs,won,2nd,244,4,20,12.2
Hong Kong,Ireland,2016-09-05,T20I,Bready,won,40 runs,won,1st,169,5,20,8.45
Ireland,Hong Kong,2016-09-05,T20I,Bready,lost,40 runs,lost,2nd,129,10,19.3,6.61
Australia,Sri Lanka,2016-09-06,T20I,Pallekele,won,85 runs,lost,1st,263,3,20,13.15
Sri Lanka,Australia,2016-09-06,T20I,Pallekele,lost,85 runs,won,2nd,178,9,20,8.9
England,Pakistan,2016-09-07,T20I,Manchester,lost,9 wickets,won,1st,135,7,20,6.75
Pakistan,England,2016-09-07,T20I,Manchester,won,9 wickets,lost,2nd,139,1,14.5,9.37
Sri Lanka,Australia,2016-09-09,T20I,Colombo (RPS),lost,4 wickets,won,1st,128,9,20,6.4
Australia,Sri Lanka,2016-09-09,T20I,Colombo (RPS),won,4 wickets,lost,2nd,130,6,17.5,7.28
West Indies,Pakistan,2016-09-23,T20I,Dubai (DICS),lost,9 wickets,lost,1st,115,10,19.5,5.79
Pakistan,West Indies,2016-09-23,T20I,Dubai (DICS),won,9 wickets,won,2nd,116,1,14.2,8.09
Pakistan,West Indies,2016-09-24,T20I,Dubai (DICS),won,16 runs,lost,1st,160,4,20,8
West Indies,Pakistan,2016-09-24,T20I,Dubai (DICS),lost,16 runs,won,2nd,144,9,20,7.2
West Indies,Pakistan,2016-09-27,T20I,Abu Dhabi,lost,8 wickets,lost,1st,103,5,20,5.15
Pakistan,West Indies,2016-09-27,T20I,Abu Dhabi,won,8 wickets,won,2nd,108,2,15.1,7.12
Afghanistan,U.A.E.,2016-12-14,T20I,ICCA Dubai,won,11 runs,won,1st,161,6,20,8.05
U.A.E.,Afghanistan,2016-12-14,T20I,ICCA Dubai,lost,11 runs,lost,2nd,150,7,20,7.5
U.A.E.,Afghanistan,2016-12-16,T20I,Dubai (DICS),lost,5 wickets,won,1st,179,4,20,8.95
Afghanistan,U.A.E.,2016-12-16,T20I,Dubai (DICS),won,5 wickets,lost,2nd,183,5,19.4,9.3
Afghanistan,U.A.E.,2016-12-18,T20I,ICCA Dubai,won,44 runs,won,1st,189,5,20,9.45
U.A.E.,Afghanistan,2016-12-18,T20I,ICCA Dubai,lost,44 runs,lost,2nd,145,8,20,7.25
Bangladesh,New Zealand,2017-01-03,T20I,Napier,lost,6 wickets,won,1st,141,8,20,7.05
New Zealand,Bangladesh,2017-01-03,T20I,Napier,won,6 wickets,lost,2nd,143,4,18,7.94
New Zealand,Bangladesh,2017-01-06,T20I,Mount Maunganui,won,47 runs,lost,1st,195,7,20,9.75
Bangladesh,New Zealand,2017-01-06,T20I,Mount Maunganui,lost,47 runs,won,2nd,148,10,18.1,8.14
New Zealand,Bangladesh,2017-01-08,T20I,Mount Maunganui,won,27 runs,lost,1st,194,4,20,9.7
Bangladesh,New Zealand,2017-01-08,T20I,Mount Maunganui,lost,27 runs,won,2nd,167,6,20,8.35
Scotland,Hong Kong,2017-01-14,T20I,Abu Dhabi,won,24 runs,won,1st,189,3,20,9.45
Hong Kong,Scotland,2017-01-14,T20I,Abu Dhabi,lost,24 runs,lost,2nd,165,6,20,8.25
Ireland,Afghanistan,2017-01-14,T20I,Abu Dhabi,lost,5 wickets,won,1st,125,6,20,6.25
Afghanistan,Ireland,2017-01-14,T20I,Abu Dhabi,won,5 wickets,lost,2nd,126,5,18.4,6.75
Oman,Netherlands,2017-01-15,T20I,Abu Dhabi,lost,5 wickets,won,1st,146,7,20,7.3
Netherlands,Oman,2017-01-15,T20I,Abu Dhabi,won,5 wickets,lost,2nd,148,5,19.2,7.65
Hong Kong,Oman,2017-01-16,T20I,Abu Dhabi,lost,7 wickets,lost,1st,87,10,18.3,4.7
Oman,Hong Kong,2017-01-16,T20I,Abu Dhabi,won,7 wickets,won,2nd,89,3,11,8.09
U.A.E.,Afghanistan,2017-01-16,T20I,Abu Dhabi,lost,5 wickets,lost,1st,146,7,20,7.3
Afghanistan,U.A.E.,2017-01-16,T20I,Abu Dhabi,won,5 wickets,won,2nd,147,5,18.5,7.8
Scotland,Netherlands,2017-01-17,T20I,Abu Dhabi,won,7 runs,lost,1st,148,7,20,7.4
Netherlands,Scotland,2017-01-17,T20I,Abu Dhabi,lost,7 runs,won,2nd,141,10,19.2,7.29
Ireland,U.A.E.,2017-01-18,T20I,Dubai (DICS),won,24 runs,won,1st,160,6,20,8
U.A.E.,Ireland,2017-01-18,T20I,Dubai (DICS),lost,24 runs,lost,2nd,136,7,20,6.8
Hong Kong,Netherlands,2017-01-18,T20I,Dubai (DICS),won,91 runs,won,1st,183,4,20,9.15
Netherlands,Hong Kong,2017-01-18,T20I,Dubai (DICS),lost,91 runs,lost,2nd,92,10,15.3,5.93
Oman,Scotland,2017-01-19,T20I,Dubai (DICS),lost,7 wickets,won,1st,133,10,20,6.65
Scotland,Oman,2017-01-19,T20I,Dubai (DICS),won,7 wickets,lost,2nd,134,3,19,7.05
Oman,Afghanistan,2017-01-20,T20I,Dubai (DICS),lost,8 wickets,lost,1st,149,8,20,7.45
Afghanistan,Oman,2017-01-20,T20I,Dubai (DICS),won,8 wickets,won,2nd,150,2,18.3,8.1
Ireland,Scotland,2017-01-20,T20I,Dubai (DICS),won,98 runs,lost,1st,211,6,20,10.55
Scotland,Ireland,2017-01-20,T20I,Dubai (DICS),lost,98 runs,won,2nd,113,10,15.1,7.45
Ireland,Afghanistan,2017-01-20,T20I,Dubai (DICS),lost,10 wickets,won,1st,71,10,13.2,5.32
Afghanistan,Ireland,2017-01-20,T20I,Dubai (DICS),won,10 wickets,lost,2nd,75,0,7.5,9.57
South Africa,Sri Lanka,2017-01-20,T20I,Centurion,won,19 runs,lost,1st,126,5,10,12.6
Sri Lanka,South Africa,2017-01-20,T20I,Centurion,lost,19 runs,won,2nd,107,6,10,10.7
South Africa,Sri Lanka,2017-01-22,T20I,Johannesburg,lost,3 wickets,won,1st,113,10,19.3,5.79
Sri Lanka,South Africa,2017-01-22,T20I,Johannesburg,won,3 wickets,lost,2nd,119,7,19.4,6.05
South Africa,Sri Lanka,2017-01-25,T20I,Cape Town,lost,5 wickets,won,1st,169,5,20,8.45
Sri Lanka,South Africa,2017-01-25,T20I,Cape Town,won,5 wickets,lost,2nd,170,5,19.5,8.57
India,England,2017-01-26,T20I,Kanpur,lost,7 wickets,lost,1st,147,7,20,7.35
England,India,2017-01-26,T20I,Kanpur,won,7 wickets,won,2nd,148,3,18.1,8.14
India,England,2017-01-29,T20I,Nagpur,won,5 runs,lost,1st,144,8,20,7.2
England,India,2017-01-29,T20I,Nagpur,lost,5 runs,won,2nd,139,6,20,6.95
India,England,2017-02-01,T20I,Bengaluru,won,75 runs,lost,1st,202,6,20,10.1
England,India,2017-02-01,T20I,Bengaluru,lost,75 runs,won,2nd,127,10,16.3,7.69
South Africa,New Zealand,2017-02-17,T20I,Auckland,won,78 runs,lost,1st,185,6,20,9.25
New Zealand,South Africa,2017-02-17,T20I,Auckland,lost,78 runs,won,2nd,107,10,14.5,7.21
Australia,Sri Lanka,2017-02-17,T20I,Melbourne,lost,5 wickets,lost,1st,168,6,20,8.4
Sri Lanka,Australia,2017-02-17,T20I,Melbourne,won,5 wickets,won,2nd,172,5,20,8.6
Australia,Sri Lanka,2017-02-19,T20I,Geelong,lost,2 wickets,lost,1st,173,10,20,8.65
Sri Lanka,Australia,2017-02-19,T20I,Geelong,won,2 wickets,won,2nd,176,8,20,8.8
Australia,Sri Lanka,2017-02-22,T20I,Adelaide,won,41 runs,lost,1st,187,6,20,9.35
Sri Lanka,Australia,2017-02-22,T20I,Adelaide,lost,41 runs,won,2nd,146,10,18,8.11
Ireland,Afghanistan,2017-03-08,T20I,Greater Noida,lost,6 wickets,won,1st,165,5,20,8.25
Afghanistan,Ireland,2017-03-08,T20I,Greater Noida,won,6 wickets,lost,2nd,171,4,18,9.5
Afghanistan,Ireland,2017-03-10,T20I,Greater Noida,won,17 runs,won,1st,184,8,20,9.2
Ireland,Afghanistan,2017-03-10,T20I,Greater Noida,lost,17 runs,lost,2nd,93,9,11,8.45
Afghanistan,Ireland,2017-03-12,T20I,Greater Noida,won,28 runs,lost,1st,233,8,20,11.65
Ireland,Afghanistan,2017-03-12,T20I,Greater Noida,lost,28 runs,won,2nd,205,10,19.2,10.6
West Indies,Pakistan,2017-03-26,T20I,Bridgetown,lost,6 wickets,lost,1st,111,8,20,5.55
Pakistan,West Indies,2017-03-26,T20I,Bridgetown,won,6 wickets,won,2nd,115,4,17.1,6.69
Pakistan,West Indies,2017-03-30,T20I,Port of Spain,won,3 runs,lost,1st,132,10,20,6.6
West Indies,Pakistan,2017-03-30,T20I,Port of Spain,lost,3 runs,won,2nd,129,8,20,6.45
Pakistan,West Indies,2017-04-01,T20I,Port of Spain,lost,7 wickets,won,1st,137,8,20,6.85
West Indies,Pakistan,2017-04-01,T20I,Port of Spain,won,7 wickets,lost,2nd,138,3,14.5,9.3
West Indies,Pakistan,2017-04-02,T20I,Port of Spain,lost,7 wickets,lost,1st,124,8,20,6.2
Pakistan,West Indies,2017-04-02,T20I,Port of Spain,won,7 wickets,won,2nd,127,3,19,6.68
Bangladesh,Sri Lanka,2017-04-04,T20I,Colombo (RPS),lost,6 wickets,won,1st,155,6,20,7.75
Sri Lanka,Bangladesh,2017-04-04,T20I,Colombo (RPS),won,6 wickets,lost,2nd,158,4,18.5,8.38
Bangladesh,Sri Lanka,2017-04-06,T20I,Colombo (RPS),won,45 runs,won,1st,176,9,20,8.8
Sri Lanka,Bangladesh,2017-04-06,T20I,Colombo (RPS),lost,45 runs,lost,2nd,131,10,18,7.27
P.N.G.,U.A.E.,2017-04-12,T20I,Abu Dhabi,lost,5 wickets,lost,1st,102,10,18.2,5.56
U.A.E.,P.N.G.,2017-04-12,T20I,Abu Dhabi,won,5 wickets,won,2nd,108,5,15.1,7.12
U.A.E.,P.N.G.,2017-04-14,T20I,Abu Dhabi,won,5 wickets,lost,2nd,180,3,20,9
U.A.E.,P.N.G.,2017-04-14,T20I,Abu Dhabi,won,30 runs,lost,1st,180,3,20,9
P.N.G.,U.A.E.,2017-04-14,T20I,Abu Dhabi,lost,5 wickets,won,1st,150,10,20,7.5
P.N.G.,U.A.E.,2017-04-14,T20I,Abu Dhabi,lost,30 runs,won,2nd,150,10,20,7.5
P.N.G.,U.A.E.,2017-04-14,T20I,Abu Dhabi,lost,5 wickets,won,1st,128,5,20,6.4
P.N.G.,U.A.E.,2017-04-14,T20I,Abu Dhabi,lost,30 runs,won,2nd,128,5,20,6.4
U.A.E.,P.N.G.,2017-04-14,T20I,Abu Dhabi,won,5 wickets,lost,2nd,129,5,19.1,6.73
U.A.E.,P.N.G.,2017-04-14,T20I,Abu Dhabi,won,30 runs,lost,1st,129,5,19.1,6.73
Afghanistan,West Indies,2017-06-02,T20I,Basseterre,lost,6 wickets,won,1st,110,10,20,5.5
West Indies,Afghanistan,2017-06-02,T20I,Basseterre,won,6 wickets,lost,2nd,114,4,16.3,6.9
West Indies,Afghanistan,2017-06-03,T20I,Basseterre,won,29 runs,won,1st,112,3,15,7.46
Afghanistan,West Indies,2017-06-03,T20I,Basseterre,lost,29 runs,lost,2nd,93,10,13.3,6.88
Afghanistan,West Indies,2017-06-05,T20I,Basseterre,lost,7 wickets,won,1st,146,6,20,7.3
West Indies,Afghanistan,2017-06-05,T20I,Basseterre,won,7 wickets,lost,2nd,147,3,19.2,7.6
South Africa,England,2017-06-21,T20I,Southampton,lost,9 wickets,won,1st,142,3,20,7.1
England,South Africa,2017-06-21,T20I,Southampton,won,9 wickets,lost,2nd,143,1,14.3,9.86
South Africa,England,2017-06-23,T20I,Taunton,won,3 runs,lost,1st,174,8,20,8.7
England,South Africa,2017-06-23,T20I,Taunton,lost,3 runs,won,2nd,171,6,20,8.55
England,South Africa,2017-06-25,T20I,Cardiff,won,19 runs,lost,1st,181,8,20,9.05
South Africa,England,2017-06-25,T20I,Cardiff,lost,19 runs,won,2nd,162,7,20,8.1
India,West Indies,2017-07-09,T20I,Kingston,lost,9 wickets,lost,1st,190,6,20,9.5
West Indies,India,2017-07-09,T20I,Kingston,won,9 wickets,won,2nd,194,1,18.3,10.48
Sri Lanka,India,2017-09-06,T20I,Colombo (RPS),lost,7 wickets,lost,1st,170,7,20,8.5
India,Sri Lanka,2017-09-06,T20I,Colombo (RPS),won,7 wickets,won,2nd,174,3,19.2,9
Pakistan,World-XI,2017-09-12,T20I,Lahore,won,20 runs,lost,1st,197,5,20,9.85
World-XI,Pakistan,2017-09-12,T20I,Lahore,lost,20 runs,won,2nd,177,7,20,8.85
Pakistan,World-XI,2017-09-13,T20I,Lahore,lost,7 wickets,won,1st,174,6,20,8.7
World-XI,Pakistan,2017-09-13,T20I,Lahore,won,7 wickets,lost,2nd,175,3,19.5,8.82
Pakistan,World-XI,2017-09-15,T20I,Lahore,won,33 runs,lost,1st,183,4,20,9.15
World-XI,Pakistan,2017-09-15,T20I,Lahore,lost,33 runs,won,2nd,150,8,20,7.5
West Indies,England,2017-09-16,T20I,Chester-le-Street,won,21 runs,lost,1st,176,9,20,8.8
England,West Indies,2017-09-16,T20I,Chester-le-Street,lost,21 runs,won,2nd,155,10,19.3,7.94
Australia,India,2017-10-07,T20I,Ranchi,lost,9 wickets,lost,1st,118,8,18.4,6.32
India,Australia,2017-10-07,T20I,Ranchi,won,9 wickets,won,2nd,49,1,5.3,8.9
India,Australia,2017-10-10,T20I,Guwahati,lost,8 wickets,lost,1st,118,10,20,5.9
Australia,India,2017-10-10,T20I,Guwahati,won,8 wickets,won,2nd,122,2,15.3,7.87
Sri Lanka,Pakistan,2017-10-26,T20I,Abu Dhabi,lost,7 wickets,lost,1st,102,10,18.3,5.51
Pakistan,Sri Lanka,2017-10-26,T20I,Abu Dhabi,won,7 wickets,won,2nd,103,3,17.2,5.94
South Africa,Bangladesh,2017-10-26,T20I,Bloemfontein,won,20 runs,won,1st,195,4,20,9.75
Bangladesh,South Africa,2017-10-26,T20I,Bloemfontein,lost,20 runs,lost,2nd,175,9,20,8.75
Sri Lanka,Pakistan,2017-10-27,T20I,Abu Dhabi,lost,2 wickets,lost,1st,124,9,20,6.2
Pakistan,Sri Lanka,2017-10-27,T20I,Abu Dhabi,won,2 wickets,won,2nd,125,8,19.5,6.3
South Africa,Bangladesh,2017-10-29,T20I,Potchefstroom,won,83 runs,lost,1st,224,4,20,11.2
Bangladesh,South Africa,2017-10-29,T20I,Potchefstroom,lost,83 runs,won,2nd,141,10,18.3,7.62
Pakistan,Sri Lanka,2017-10-29,T20I,Lahore,won,36 runs,lost,1st,180,3,20,9
Sri Lanka,Pakistan,2017-10-29,T20I,Lahore,lost,36 runs,won,2nd,144,9,20,7.2
India,New Zealand,2017-11-01,T20I,Delhi,won,53 runs,lost,1st,202,3,20,10.1
New Zealand,India,2017-11-01,T20I,Delhi,lost,53 runs,won,2nd,149,8,20,7.45
New Zealand,India,2017-11-04,T20I,Rajkot,won,40 runs,won,1st,196,2,20,9.8
India,New Zealand,2017-11-04,T20I,Rajkot,lost,40 runs,lost,2nd,156,7,20,7.8
India,New Zealand,2017-11-07,T20I,Thiruvananthapuram,won,6 runs,lost,1st,67,5,8,8.37
New Zealand,India,2017-11-07,T20I,Thiruvananthapuram,lost,6 runs,won,2nd,61,6,8,7.62
India,Sri Lanka,2017-12-20,T20I,Cuttack,won,93 runs,lost,1st,180,3,20,9
Sri Lanka,India,2017-12-20,T20I,Cuttack,lost,93 runs,won,2nd,87,10,16,5.43
India,Sri Lanka,2017-12-22,T20I,Indore,won,88 runs,lost,1st,260,5,20,13
Sri Lanka,India,2017-12-22,T20I,Indore,lost,88 runs,won,2nd,172,10,17.2,9.92
Sri Lanka,India,2017-12-24,T20I,Wankhede,lost,5 wickets,lost,1st,135,7,20,6.75
